id,iso,adm1,adm2
581,ARE,ARE.2_1,ARE.2.31_1
582,ARE,ARE.2_1,ARE.2.32_1
583,ARE,ARE.2_1,ARE.2.33_1
584,ARE,ARE.2_1,ARE.2.34_1
585,ARE,ARE.2_1,ARE.2.35_1
586,ARE,ARE.2_1,ARE.2.36_1
587,ARE,ARE.2_1,ARE.2.37_1
588,ARE,ARE.2_1,ARE.2.38_1
589,ARE,ARE.2_1,ARE.2.39_1
590,ARE,ARE.2_1,ARE.2.4_1
591,ARE,ARE.2_1,ARE.2.40_1
592,ARE,ARE.2_1,ARE.2.41_1
593,ARE,ARE.2_1,ARE.2.42_1
594,ARE,ARE.2_1,ARE.2.43_1
595,ARE,ARE.2_1,ARE.2.44_1
596,ARE,ARE.2_1,ARE.2.5_1
597,ARE,ARE.2_1,ARE.2.6_1
598,ARE,ARE.2_1,ARE.2.7_1
599,ARE,ARE.2_1,ARE.2.8_1
600,ARE,ARE.2_1,ARE.2.9_1
601,ARE,ARE.3_1,ARE.3.1_1
602,ARE,ARE.3_1,ARE.3.2_1
603,ARE,ARE.3_1,ARE.3.3_1
604,ARE,ARE.3_1,ARE.3.4_1
605,ARE,ARE.3_1,ARE.3.5_1
606,ARE,ARE.3_1,ARE.3.6_1
607,ARE,ARE.3_1,ARE.3.7_1
608,ARE,ARE.3_1,ARE.3.8_1
609,ARE,ARE.3_1,ARE.3.9_1
610,ARE,ARE.4_1,ARE.4.1_1
611,ARE,ARE.4_1,ARE.4.2_1
612,ARE,ARE.4_1,ARE.4.3_1
613,ARE,ARE.5_1,ARE.5.1_1
614,ARE,ARE.5_1,ARE.5.10_1
615,ARE,ARE.5_1,ARE.5.11_1
616,ARE,ARE.5_1,ARE.5.12_1
617,ARE,ARE.5_1,ARE.5.13_1
618,ARE,ARE.5_1,ARE.5.14_1
619,ARE,ARE.5_1,ARE.5.15_1
620,ARE,ARE.5_1,ARE.5.16_1
621,ARE,ARE.5_1,ARE.5.17_1
622,ARE,ARE.5_1,ARE.5.18_1
623,ARE,ARE.5_1,ARE.5.19_1
624,ARE,ARE.5_1,ARE.5.2_1
625,ARE,ARE.5_1,ARE.5.20_1
626,ARE,ARE.5_1,ARE.5.21_1
627,ARE,ARE.5_1,ARE.5.22_1
628,ARE,ARE.5_1,ARE.5.23_1
629,ARE,ARE.5_1,ARE.5.24_1
630,ARE,ARE.5_1,ARE.5.25_1
631,ARE,ARE.5_1,ARE.5.26_1
632,ARE,ARE.5_1,ARE.5.27_1
633,ARE,ARE.5_1,ARE.5.28_1
634,ARE,ARE.5_1,ARE.5.29_1
635,ARE,ARE.5_1,ARE.5.3_1
636,ARE,ARE.5_1,ARE.5.30_1
637,ARE,ARE.5_1,ARE.5.31_1
638,ARE,ARE.5_1,ARE.5.32_1
639,ARE,ARE.5_1,ARE.5.33_1
640,ARE,ARE.5_1,ARE.5.34_1
641,ARE,ARE.5_1,ARE.5.35_1
642,ARE,ARE.5_1,ARE.5.36_1
643,ARE,ARE.5_1,ARE.5.37_1
644,ARE,ARE.5_1,ARE.5.38_1
645,ARE,ARE.5_1,ARE.5.39_1
646,ARE,ARE.5_1,ARE.5.4_1
647,ARE,ARE.5_1,ARE.5.40_1
648,ARE,ARE.5_1,ARE.5.41_1
649,ARE,ARE.5_1,ARE.5.42_1
650,ARE,ARE.5_1,ARE.5.43_1
651,ARE,ARE.5_1,ARE.5.44_1
652,ARE,ARE.5_1,ARE.5.45_1
653,ARE,ARE.5_1,ARE.5.46_1
654,ARE,ARE.5_1,ARE.5.47_1
655,ARE,ARE.5_1,ARE.5.48_1
656,ARE,ARE.5_1,ARE.5.49_1
657,ARE,ARE.5_1,ARE.5.5_1
658,ARE,ARE.5_1,ARE.5.50_1
659,ARE,ARE.5_1,ARE.5.51_1
660,ARE,ARE.5_1,ARE.5.52_1
661,ARE,ARE.5_1,ARE.5.53_1
662,ARE,ARE.5_1,ARE.5.54_1
663,ARE,ARE.5_1,ARE.5.55_1
664,ARE,ARE.5_1,ARE.5.56_1
665,ARE,ARE.5_1,ARE.5.57_1
666,ARE,ARE.5_1,ARE.5.58_1
667,ARE,ARE.5_1,ARE.5.59_1
668,ARE,ARE.5_1,ARE.5.6_1
669,ARE,ARE.5_1,ARE.5.60_1
670,ARE,ARE.5_1,ARE.5.61_1
671,ARE,ARE.5_1,ARE.5.7_1
672,ARE,ARE.5_1,ARE.5.8_1
673,ARE,ARE.5_1,ARE.5.9_1
674,ARE,ARE.6_1,ARE.6.1_1
675,ARE,ARE.6_1,ARE.6.10_1
676,ARE,ARE.6_1,ARE.6.11_1
677,ARE,ARE.6_1,ARE.6.12_1
678,ARE,ARE.6_1,ARE.6.13_1
679,ARE,ARE.6_1,ARE.6.14_1
680,ARE,ARE.6_1,ARE.6.15_1
681,ARE,ARE.6_1,ARE.6.16_1
682,ARE,ARE.6_1,ARE.6.17_1
683,ARE,ARE.6_1,ARE.6.18_1
684,ARE,ARE.6_1,ARE.6.19_1
685,ARE,ARE.6_1,ARE.6.2_1
686,ARE,ARE.6_1,ARE.6.20_1
687,ARE,ARE.6_1,ARE.6.21_1
688,ARE,ARE.6_1,ARE.6.22_1
689,ARE,ARE.6_1,ARE.6.23_1
690,ARE,ARE.6_1,ARE.6.24_1
691,ARE,ARE.6_1,ARE.6.25_1
692,ARE,ARE.6_1,ARE.6.26_1
693,ARE,ARE.6_1,ARE.6.27_1
694,ARE,ARE.6_1,ARE.6.28_1
695,ARE,ARE.6_1,ARE.6.29_1
696,ARE,ARE.6_1,ARE.6.3_1
697,ARE,ARE.6_1,ARE.6.30_1
698,ARE,ARE.6_1,ARE.6.31_1
699,ARE,ARE.6_1,ARE.6.32_1
700,ARE,ARE.6_1,ARE.6.33_1
701,ARE,ARE.6_1,ARE.6.34_1
702,ARE,ARE.6_1,ARE.6.35_1
703,ARE,ARE.6_1,ARE.6.36_1
704,ARE,ARE.6_1,ARE.6.37_1
705,ARE,ARE.6_1,ARE.6.38_1
706,ARE,ARE.6_1,ARE.6.39_1
707,ARE,ARE.6_1,ARE.6.4_1
708,ARE,ARE.6_1,ARE.6.40_1
709,ARE,ARE.6_1,ARE.6.41_1
710,ARE,ARE.6_1,ARE.6.42_1
711,ARE,ARE.6_1,ARE.6.43_1
712,ARE,ARE.6_1,ARE.6.44_1
713,ARE,ARE.6_1,ARE.6.45_1
714,ARE,ARE.6_1,ARE.6.46_1
715,ARE,ARE.6_1,ARE.6.47_1
716,ARE,ARE.6_1,ARE.6.48_1
717,ARE,ARE.6_1,ARE.6.49_1
718,ARE,ARE.6_1,ARE.6.5_1
719,ARE,ARE.6_1,ARE.6.50_1
720,ARE,ARE.6_1,ARE.6.51_1
721,ARE,ARE.6_1,ARE.6.52_1
722,ARE,ARE.6_1,ARE.6.53_1
723,ARE,ARE.6_1,ARE.6.54_1
724,ARE,ARE.6_1,ARE.6.55_1
725,ARE,ARE.6_1,ARE.6.56_1
726,ARE,ARE.6_1,ARE.6.57_1
727,ARE,ARE.6_1,ARE.6.58_1
728,ARE,ARE.6_1,ARE.6.59_1
729,ARE,ARE.6_1,ARE.6.6_1
730,ARE,ARE.6_1,ARE.6.60_1
731,ARE,ARE.6_1,ARE.6.61_1
732,ARE,ARE.6_1,ARE.6.62_1
733,ARE,ARE.6_1,ARE.6.63_1
734,ARE,ARE.6_1,ARE.6.64_1
735,ARE,ARE.6_1,ARE.6.65_1
736,ARE,ARE.6_1,ARE.6.66_1
737,ARE,ARE.6_1,ARE.6.67_1
738,ARE,ARE.6_1,ARE.6.68_1
739,ARE,ARE.6_1,ARE.6.69_1
740,ARE,ARE.6_1,ARE.6.7_1
741,ARE,ARE.6_1,ARE.6.70_1
742,ARE,ARE.6_1,ARE.6.71_1
743,ARE,ARE.6_1,ARE.6.72_1
744,ARE,ARE.6_1,ARE.6.73_1
745,ARE,ARE.6_1,ARE.6.74_1
746,ARE,ARE.6_1,ARE.6.8_1
747,ARE,ARE.6_1,ARE.6.9_1
748,ARE,ARE.7_1,ARE.7.1_1
749,ARG,ARG.1_1,ARG.1.1_1
750,ARG,ARG.1_1,ARG.1.10_1
751,ARG,ARG.1_1,ARG.1.100_1
752,ARG,ARG.1_1,ARG.1.101_1
753,ARG,ARG.1_1,ARG.1.102_1
754,ARG,ARG.1_1,ARG.1.103_1
755,ARG,ARG.1_1,ARG.1.104_1
756,ARG,ARG.1_1,ARG.1.105_1
757,ARG,ARG.1_1,ARG.1.106_1
758,ARG,ARG.1_1,ARG.1.107_1
759,ARG,ARG.1_1,ARG.1.108_1
760,ARG,ARG.1_1,ARG.1.109_1
761,ARG,ARG.1_1,ARG.1.11_1
762,ARG,ARG.1_1,ARG.1.110_1
763,ARG,ARG.1_1,ARG.1.111_1
764,ARG,ARG.1_1,ARG.1.112_1
765,ARG,ARG.1_1,ARG.1.113_1
766,ARG,ARG.1_1,ARG.1.114_1
767,ARG,ARG.1_1,ARG.1.115_1
768,ARG,ARG.1_1,ARG.1.116_1
769,ARG,ARG.1_1,ARG.1.117_1
770,ARG,ARG.1_1,ARG.1.118_1
771,ARG,ARG.1_1,ARG.1.119_1
772,ARG,ARG.1_1,ARG.1.12_1
773,ARG,ARG.1_1,ARG.1.120_1
774,ARG,ARG.1_1,ARG.1.121_1
775,ARG,ARG.1_1,ARG.1.122_1
776,ARG,ARG.1_1,ARG.1.123_1
777,ARG,ARG.1_1,ARG.1.124_1
778,ARG,ARG.1_1,ARG.1.125_1
779,ARG,ARG.1_1,ARG.1.126_1
780,ARG,ARG.1_1,ARG.1.127_1
781,ARG,ARG.1_1,ARG.1.128_1
782,ARG,ARG.1_1,ARG.1.13_1
783,ARG,ARG.1_1,ARG.1.14_1
784,ARG,ARG.1_1,ARG.1.15_1
785,ARG,ARG.1_1,ARG.1.16_1
786,ARG,ARG.1_1,ARG.1.17_1
787,ARG,ARG.1_1,ARG.1.18_1
788,ARG,ARG.1_1,ARG.1.19_1
789,ARG,ARG.1_1,ARG.1.2_1
790,ARG,ARG.1_1,ARG.1.20_1
791,ARG,ARG.1_1,ARG.1.21_1
792,ARG,ARG.1_1,ARG.1.22_1
793,ARG,ARG.1_1,ARG.1.23_1
794,ARG,ARG.1_1,ARG.1.24_1
795,ARG,ARG.1_1,ARG.1.25_1
796,ARG,ARG.1_1,ARG.1.26_1
797,ARG,ARG.1_1,ARG.1.27_1
798,ARG,ARG.1_1,ARG.1.28_1
799,ARG,ARG.1_1,ARG.1.29_1
800,ARG,ARG.1_1,ARG.1.3_1
801,ARG,ARG.1_1,ARG.1.30_1
802,ARG,ARG.1_1,ARG.1.31_1
803,ARG,ARG.1_1,ARG.1.32_1
804,ARG,ARG.1_1,ARG.1.33_1
805,ARG,ARG.1_1,ARG.1.34_1
806,ARG,ARG.1_1,ARG.1.35_1
807,ARG,ARG.1_1,ARG.1.36_1
808,ARG,ARG.1_1,ARG.1.37_1
809,ARG,ARG.1_1,ARG.1.38_1
810,ARG,ARG.1_1,ARG.1.39_1
811,ARG,ARG.1_1,ARG.1.4_1
812,ARG,ARG.1_1,ARG.1.40_1
813,ARG,ARG.1_1,ARG.1.41_1
814,ARG,ARG.1_1,ARG.1.42_1
815,ARG,ARG.1_1,ARG.1.43_1
816,ARG,ARG.1_1,ARG.1.44_1
817,ARG,ARG.1_1,ARG.1.45_1
818,ARG,ARG.1_1,ARG.1.46_1
819,ARG,ARG.1_1,ARG.1.47_1
820,ARG,ARG.1_1,ARG.1.48_1
821,ARG,ARG.1_1,ARG.1.49_1
822,ARG,ARG.1_1,ARG.1.5_1
823,ARG,ARG.1_1,ARG.1.50_1
824,ARG,ARG.1_1,ARG.1.51_1
825,ARG,ARG.1_1,ARG.1.52_1
826,ARG,ARG.1_1,ARG.1.53_1
827,ARG,ARG.1_1,ARG.1.54_1
828,ARG,ARG.1_1,ARG.1.55_1
829,ARG,ARG.1_1,ARG.1.56_1
830,ARG,ARG.1_1,ARG.1.57_1
831,ARG,ARG.1_1,ARG.1.58_1
832,ARG,ARG.1_1,ARG.1.59_1
833,ARG,ARG.1_1,ARG.1.6_1
834,ARG,ARG.1_1,ARG.1.60_1
835,ARG,ARG.1_1,ARG.1.61_1
836,ARG,ARG.1_1,ARG.1.62_1
837,ARG,ARG.1_1,ARG.1.63_1
838,ARG,ARG.1_1,ARG.1.64_1
839,ARG,ARG.1_1,ARG.1.65_1
840,ARG,ARG.1_1,ARG.1.66_1
841,ARG,ARG.1_1,ARG.1.67_1
842,ARG,ARG.1_1,ARG.1.68_1
843,ARG,ARG.1_1,ARG.1.69_1
844,ARG,ARG.1_1,ARG.1.7_1
845,ARG,ARG.1_1,ARG.1.70_1
846,ARG,ARG.1_1,ARG.1.71_1
847,ARG,ARG.1_1,ARG.1.72_1
848,ARG,ARG.1_1,ARG.1.73_1
849,ARG,ARG.1_1,ARG.1.74_1
850,ARG,ARG.1_1,ARG.1.75_1
851,ARG,ARG.1_1,ARG.1.76_1
852,ARG,ARG.1_1,ARG.1.77_1
853,ARG,ARG.1_1,ARG.1.78_1
854,ARG,ARG.1_1,ARG.1.79_1
855,ARG,ARG.1_1,ARG.1.8_1
856,ARG,ARG.1_1,ARG.1.80_1
857,ARG,ARG.1_1,ARG.1.81_1
858,ARG,ARG.1_1,ARG.1.82_1
859,ARG,ARG.1_1,ARG.1.83_1
860,ARG,ARG.1_1,ARG.1.84_1
861,ARG,ARG.1_1,ARG.1.85_1
862,ARG,ARG.1_1,ARG.1.86_1
863,ARG,ARG.1_1,ARG.1.87_1
864,ARG,ARG.1_1,ARG.1.88_1
865,ARG,ARG.1_1,ARG.1.89_1
866,ARG,ARG.1_1,ARG.1.9_1
867,ARG,ARG.1_1,ARG.1.90_1
868,ARG,ARG.1_1,ARG.1.91_1
869,ARG,ARG.1_1,ARG.1.92_1
870,ARG,ARG.1_1,ARG.1.93_1
871,ARG,ARG.1_1,ARG.1.94_1
872,ARG,ARG.1_1,ARG.1.95_1
873,ARG,ARG.1_1,ARG.1.96_1
874,ARG,ARG.1_1,ARG.1.97_1
875,ARG,ARG.1_1,ARG.1.98_1
876,ARG,ARG.1_1,ARG.1.99_1
877,ARG,ARG.10_1,ARG.10.1_1
878,ARG,ARG.10_1,ARG.10.10_1
879,ARG,ARG.10_1,ARG.10.11_1
880,ARG,ARG.10_1,ARG.10.12_1
881,ARG,ARG.10_1,ARG.10.13_1
882,ARG,ARG.10_1,ARG.10.14_1
883,ARG,ARG.10_1,ARG.10.15_1
884,ARG,ARG.10_1,ARG.10.16_1
885,ARG,ARG.10_1,ARG.10.2_1
886,ARG,ARG.10_1,ARG.10.3_1
887,ARG,ARG.10_1,ARG.10.4_1
888,ARG,ARG.10_1,ARG.10.5_1
889,ARG,ARG.10_1,ARG.10.6_1
890,ARG,ARG.10_1,ARG.10.7_1
891,ARG,ARG.10_1,ARG.10.8_1
892,ARG,ARG.10_1,ARG.10.9_1
893,ARG,ARG.11_1,ARG.11.1_1
894,ARG,ARG.11_1,ARG.11.10_1
895,ARG,ARG.11_1,ARG.11.11_1
896,ARG,ARG.11_1,ARG.11.12_1
897,ARG,ARG.11_1,ARG.11.13_1
898,ARG,ARG.11_1,ARG.11.14_1
899,ARG,ARG.11_1,ARG.11.15_1
900,ARG,ARG.11_1,ARG.11.16_1
901,ARG,ARG.11_1,ARG.11.17_1
902,ARG,ARG.11_1,ARG.11.18_1
903,ARG,ARG.11_1,ARG.11.19_1
904,ARG,ARG.11_1,ARG.11.2_1
905,ARG,ARG.11_1,ARG.11.20_1
906,ARG,ARG.11_1,ARG.11.21_1
907,ARG,ARG.11_1,ARG.11.22_1
908,ARG,ARG.11_1,ARG.11.3_1
909,ARG,ARG.11_1,ARG.11.4_1
910,ARG,ARG.11_1,ARG.11.5_1
911,ARG,ARG.11_1,ARG.11.6_1
912,ARG,ARG.11_1,ARG.11.7_1
913,ARG,ARG.11_1,ARG.11.8_1
914,ARG,ARG.11_1,ARG.11.9_1
915,ARG,ARG.12_1,ARG.12.1_1
916,ARG,ARG.12_1,ARG.12.10_1
917,ARG,ARG.12_1,ARG.12.11_1
918,ARG,ARG.12_1,ARG.12.12_1
919,ARG,ARG.12_1,ARG.12.13_1
920,ARG,ARG.12_1,ARG.12.14_1
921,ARG,ARG.12_1,ARG.12.15_1
922,ARG,ARG.12_1,ARG.12.16_1
923,ARG,ARG.12_1,ARG.12.17_1
924,ARG,ARG.12_1,ARG.12.18_1
925,ARG,ARG.12_1,ARG.12.2_1
926,ARG,ARG.12_1,ARG.12.3_1
927,ARG,ARG.12_1,ARG.12.4_1
928,ARG,ARG.12_1,ARG.12.5_1
929,ARG,ARG.12_1,ARG.12.6_1
930,ARG,ARG.12_1,ARG.12.7_1
931,ARG,ARG.12_1,ARG.12.8_1
932,ARG,ARG.12_1,ARG.12.9_1
933,ARG,ARG.13_1,ARG.13.1_1
934,ARG,ARG.13_1,ARG.13.10_1
935,ARG,ARG.13_1,ARG.13.11_1
936,ARG,ARG.13_1,ARG.13.12_1
937,ARG,ARG.13_1,ARG.13.13_1
938,ARG,ARG.13_1,ARG.13.14_1
939,ARG,ARG.13_1,ARG.13.15_1
940,ARG,ARG.13_1,ARG.13.16_1
941,ARG,ARG.13_1,ARG.13.17_1
942,ARG,ARG.13_1,ARG.13.18_1
943,ARG,ARG.13_1,ARG.13.2_1
944,ARG,ARG.13_1,ARG.13.3_1
945,ARG,ARG.13_1,ARG.13.4_1
946,ARG,ARG.13_1,ARG.13.5_1
947,ARG,ARG.13_1,ARG.13.6_1
948,ARG,ARG.13_1,ARG.13.7_1
949,ARG,ARG.13_1,ARG.13.8_1
950,ARG,ARG.13_1,ARG.13.9_1
951,ARG,ARG.14_1,ARG.14.1_1
952,ARG,ARG.14_1,ARG.14.10_1
953,ARG,ARG.14_1,ARG.14.11_1
954,ARG,ARG.14_1,ARG.14.12_1
955,ARG,ARG.14_1,ARG.14.13_1
956,ARG,ARG.14_1,ARG.14.14_1
957,ARG,ARG.14_1,ARG.14.15_1
958,ARG,ARG.14_1,ARG.14.16_1
959,ARG,ARG.14_1,ARG.14.17_1
960,ARG,ARG.14_1,ARG.14.2_1
961,ARG,ARG.14_1,ARG.14.3_1
962,ARG,ARG.14_1,ARG.14.4_1
963,ARG,ARG.14_1,ARG.14.5_1
964,ARG,ARG.14_1,ARG.14.6_1
965,ARG,ARG.14_1,ARG.14.7_1
966,ARG,ARG.14_1,ARG.14.8_1
967,ARG,ARG.14_1,ARG.14.9_1
968,ARG,ARG.15_1,ARG.15.1_1
969,ARG,ARG.15_1,ARG.15.10_1
970,ARG,ARG.15_1,ARG.15.11_1
971,ARG,ARG.15_1,ARG.15.12_1
972,ARG,ARG.15_1,ARG.15.13_1
973,ARG,ARG.15_1,ARG.15.14_1
974,ARG,ARG.15_1,ARG.15.15_1
975,ARG,ARG.15_1,ARG.15.16_1
976,ARG,ARG.15_1,ARG.15.2_1
977,ARG,ARG.15_1,ARG.15.3_1
978,ARG,ARG.15_1,ARG.15.4_1
979,ARG,ARG.15_1,ARG.15.5_1
980,ARG,ARG.15_1,ARG.15.6_1
981,ARG,ARG.15_1,ARG.15.7_1
982,ARG,ARG.15_1,ARG.15.8_1
983,ARG,ARG.15_1,ARG.15.9_1
984,ARG,ARG.16_1,ARG.16.1_1
985,ARG,ARG.16_1,ARG.16.10_1
986,ARG,ARG.16_1,ARG.16.11_1
987,ARG,ARG.16_1,ARG.16.12_1
988,ARG,ARG.16_1,ARG.16.13_1
989,ARG,ARG.16_1,ARG.16.2_1
990,ARG,ARG.16_1,ARG.16.3_1
991,ARG,ARG.16_1,ARG.16.4_1
992,ARG,ARG.16_1,ARG.16.5_1
993,ARG,ARG.16_1,ARG.16.6_1
994,ARG,ARG.16_1,ARG.16.7_1
995,ARG,ARG.16_1,ARG.16.8_1
996,ARG,ARG.16_1,ARG.16.9_1
997,ARG,ARG.17_1,ARG.17.1_1
998,ARG,ARG.17_1,ARG.17.10_1
999,ARG,ARG.17_1,ARG.17.11_1
1000,ARG,ARG.17_1,ARG.17.12_1
1001,ARG,ARG.17_1,ARG.17.13_1
1002,ARG,ARG.17_1,ARG.17.14_1
1003,ARG,ARG.17_1,ARG.17.15_1
1004,ARG,ARG.17_1,ARG.17.16_1
1005,ARG,ARG.17_1,ARG.17.17_1
1006,ARG,ARG.17_1,ARG.17.18_1
1007,ARG,ARG.17_1,ARG.17.19_1
1008,ARG,ARG.17_1,ARG.17.2_1
1009,ARG,ARG.17_1,ARG.17.20_1
1010,ARG,ARG.17_1,ARG.17.21_1
1011,ARG,ARG.17_1,ARG.17.22_1
1012,ARG,ARG.17_1,ARG.17.23_1
1013,ARG,ARG.17_1,ARG.17.3_1
1014,ARG,ARG.17_1,ARG.17.4_1
1015,ARG,ARG.17_1,ARG.17.5_1
1016,ARG,ARG.17_1,ARG.17.6_1
1017,ARG,ARG.17_1,ARG.17.7_1
1018,ARG,ARG.17_1,ARG.17.8_1
1019,ARG,ARG.17_1,ARG.17.9_1
1020,ARG,ARG.18_1,ARG.18.1_1
1021,ARG,ARG.18_1,ARG.18.10_1
1022,ARG,ARG.18_1,ARG.18.11_1
1023,ARG,ARG.18_1,ARG.18.12_1
1024,ARG,ARG.18_1,ARG.18.13_1
1025,ARG,ARG.18_1,ARG.18.14_1
1026,ARG,ARG.18_1,ARG.18.15_1
1027,ARG,ARG.18_1,ARG.18.16_1
1028,ARG,ARG.18_1,ARG.18.17_1
1029,ARG,ARG.18_1,ARG.18.18_1
1030,ARG,ARG.18_1,ARG.18.2_1
1031,ARG,ARG.18_1,ARG.18.3_1
1032,ARG,ARG.18_1,ARG.18.4_1
1033,ARG,ARG.18_1,ARG.18.5_1
1034,ARG,ARG.18_1,ARG.18.6_1
1035,ARG,ARG.18_1,ARG.18.7_1
1036,ARG,ARG.18_1,ARG.18.8_1
1037,ARG,ARG.18_1,ARG.18.9_1
1038,ARG,ARG.19_1,ARG.19.1_1
1039,ARG,ARG.19_1,ARG.19.2_1
1040,ARG,ARG.19_1,ARG.19.3_1
1041,ARG,ARG.19_1,ARG.19.4_1
1042,ARG,ARG.19_1,ARG.19.5_1
1043,ARG,ARG.19_1,ARG.19.6_1
1044,ARG,ARG.19_1,ARG.19.7_1
1045,ARG,ARG.19_1,ARG.19.8_1
1046,ARG,ARG.19_1,ARG.19.9_1
1047,ARG,ARG.2_1,ARG.2.1_1
1048,ARG,ARG.2_1,ARG.2.10_1
1049,ARG,ARG.2_1,ARG.2.11_1
1050,ARG,ARG.2_1,ARG.2.12_1
1051,ARG,ARG.2_1,ARG.2.13_1
1052,ARG,ARG.2_1,ARG.2.14_1
1053,ARG,ARG.2_1,ARG.2.15_1
1054,ARG,ARG.2_1,ARG.2.16_1
1055,ARG,ARG.2_1,ARG.2.2_1
1056,ARG,ARG.2_1,ARG.2.3_1
1057,ARG,ARG.2_1,ARG.2.4_1
1058,ARG,ARG.2_1,ARG.2.5_1
1059,ARG,ARG.2_1,ARG.2.6_1
1060,ARG,ARG.2_1,ARG.2.7_1
1061,ARG,ARG.2_1,ARG.2.8_1
1062,ARG,ARG.2_1,ARG.2.9_1
1063,ARG,ARG.20_1,ARG.20.1_1
1064,ARG,ARG.20_1,ARG.20.2_1
1065,ARG,ARG.20_1,ARG.20.3_1
1066,ARG,ARG.20_1,ARG.20.4_1
1067,ARG,ARG.20_1,ARG.20.5_1
1068,ARG,ARG.20_1,ARG.20.6_1
1069,ARG,ARG.20_1,ARG.20.7_1
1070,ARG,ARG.21_1,ARG.21.1_1
1071,ARG,ARG.21_1,ARG.21.10_1
1072,ARG,ARG.21_1,ARG.21.11_1
1073,ARG,ARG.21_1,ARG.21.12_1
1074,ARG,ARG.21_1,ARG.21.13_1
1075,ARG,ARG.21_1,ARG.21.14_1
1076,ARG,ARG.21_1,ARG.21.15_1
1077,ARG,ARG.21_1,ARG.21.16_1
1078,ARG,ARG.21_1,ARG.21.17_1
1079,ARG,ARG.21_1,ARG.21.18_1
1080,ARG,ARG.21_1,ARG.21.19_1
1081,ARG,ARG.21_1,ARG.21.2_1
1082,ARG,ARG.21_1,ARG.21.3_1
1083,ARG,ARG.21_1,ARG.21.4_1
1084,ARG,ARG.21_1,ARG.21.5_1
1085,ARG,ARG.21_1,ARG.21.6_1
1086,ARG,ARG.21_1,ARG.21.7_1
1087,ARG,ARG.21_1,ARG.21.8_1
1088,ARG,ARG.21_1,ARG.21.9_1
1089,ARG,ARG.22_1,ARG.22.1_1
1090,ARG,ARG.22_1,ARG.22.10_1
1091,ARG,ARG.22_1,ARG.22.11_1
1092,ARG,ARG.22_1,ARG.22.12_1
1093,ARG,ARG.22_1,ARG.22.13_1
1094,ARG,ARG.22_1,ARG.22.14_1
1095,ARG,ARG.22_1,ARG.22.15_1
1096,ARG,ARG.22_1,ARG.22.16_1
1097,ARG,ARG.22_1,ARG.22.17_1
1098,ARG,ARG.22_1,ARG.22.18_1
1099,ARG,ARG.22_1,ARG.22.19_1
1100,ARG,ARG.22_1,ARG.22.2_1
1101,ARG,ARG.22_1,ARG.22.20_1
1102,ARG,ARG.22_1,ARG.22.21_1
1103,ARG,ARG.22_1,ARG.22.22_1
1104,ARG,ARG.22_1,ARG.22.23_1
1105,ARG,ARG.22_1,ARG.22.24_1
1106,ARG,ARG.22_1,ARG.22.25_1
1107,ARG,ARG.22_1,ARG.22.26_1
1108,ARG,ARG.22_1,ARG.22.27_1
1109,ARG,ARG.22_1,ARG.22.3_1
1110,ARG,ARG.22_1,ARG.22.4_1
1111,ARG,ARG.22_1,ARG.22.5_1
1112,ARG,ARG.22_1,ARG.22.6_1
1113,ARG,ARG.22_1,ARG.22.7_1
1114,ARG,ARG.22_1,ARG.22.8_1
1115,ARG,ARG.22_1,ARG.22.9_1
1116,ARG,ARG.23_1,ARG.23.1_1
1117,ARG,ARG.23_1,ARG.23.2_1
1118,ARG,ARG.24_1,ARG.24.1_1
1119,ARG,ARG.24_1,ARG.24.10_1
1120,ARG,ARG.24_1,ARG.24.11_1
1121,ARG,ARG.24_1,ARG.24.12_1
1122,ARG,ARG.24_1,ARG.24.13_1
1123,ARG,ARG.24_1,ARG.24.14_1
1124,ARG,ARG.24_1,ARG.24.15_1
1125,ARG,ARG.24_1,ARG.24.16_1
1126,ARG,ARG.24_1,ARG.24.17_1
1127,ARG,ARG.24_1,ARG.24.2_1
1128,ARG,ARG.24_1,ARG.24.3_1
1129,ARG,ARG.24_1,ARG.24.4_1
1130,ARG,ARG.24_1,ARG.24.5_1
1131,ARG,ARG.24_1,ARG.24.6_1
1132,ARG,ARG.24_1,ARG.24.7_1
1133,ARG,ARG.24_1,ARG.24.8_1
1134,ARG,ARG.24_1,ARG.24.9_1
1135,ARG,ARG.3_1,ARG.3.1_1
1136,ARG,ARG.3_1,ARG.3.10_1
1137,ARG,ARG.3_1,ARG.3.11_1
1138,ARG,ARG.3_1,ARG.3.12_1
1139,ARG,ARG.3_1,ARG.3.13_1
1140,ARG,ARG.3_1,ARG.3.14_1
1141,ARG,ARG.3_1,ARG.3.15_1
1142,ARG,ARG.3_1,ARG.3.16_1
1143,ARG,ARG.3_1,ARG.3.17_1
1144,ARG,ARG.3_1,ARG.3.18_1
1145,ARG,ARG.3_1,ARG.3.19_1
1146,ARG,ARG.3_1,ARG.3.2_1
1147,ARG,ARG.3_1,ARG.3.20_1
1148,ARG,ARG.3_1,ARG.3.21_1
1149,ARG,ARG.3_1,ARG.3.22_1
1150,ARG,ARG.3_1,ARG.3.23_1
1151,ARG,ARG.3_1,ARG.3.24_1
1152,ARG,ARG.3_1,ARG.3.3_1
1153,ARG,ARG.3_1,ARG.3.4_1
1154,ARG,ARG.3_1,ARG.3.5_1
1155,ARG,ARG.3_1,ARG.3.6_1
1156,ARG,ARG.3_1,ARG.3.7_1
